tweet_id,Text,created_at,cleaned_text,tokens,processed_tokens,final_text,is_relevant,similarity_score,is_semantically_relevant,is_relevant_keyword,is_relevant_similarity
1665503540146577408,ð¤£ð¤£ð¤£ the only way to fight Cholera,2023-06-04 23:39:22+00:00,the only way to fight cholera,"['the', 'only', 'way', 'to', 'fight', 'cholera']","['way', 'fight', 'cholera']",way fight cholera,True,0.6482521,True,False,True
1665498670085599236,"@NAkufoAddo said there hadnât been a cholera OUTBREAK. Per your own post, there were 10 CASES in almost 3 yrs from 2020 to June 2022, compared to 24,358 in 2017 &amp; 1,896 in 2018. 2014 recorded over 28,900. Those were OUTBREAKS! Kindly look up disease âoutbreak.â He was right!",2023-06-04 23:20:01+00:00,said there hadnt been a cholera outbreak per your own post there were cases in almost yrs from to june compared to in amp in recorded over those were outbreaks kindly look up disease outbreak he was right,"['said', 'there', 'hadnt', 'been', 'a', 'cholera', 'outbreak', 'per', 'your', 'own', 'post', 'there', 'were', 'cases', 'in', 'almost', 'yrs', 'from', 'to', 'june', 'compared', 'to', 'in', 'amp', 'in', 'recorded', 'over', 'those', 'were', 'outbreaks', 'kindly', 'look', 'up', 'disease', 'outbreak', 'he', 'was', 'right']","['said', 'hadnt', 'cholera', 'outbreak', 'per', 'post', 'case', 'almost', 'yr', 'june', 'compared', 'amp', 'recorded', 'outbreak', 'kindly', 'look', 'disease', 'outbreak', 'right']",said hadnt cholera outbreak per post case almost yr june compared amp recorded outbreak kindly look disease outbreak right,True,0.5162388,True,False,True
1665497431675641857,#South_Africa #Cholera_outbreak Cholera loss of life toll rises to 26 https://t.co/6pyTmZnS5T https://t.co/PhuzI3cF4x,2023-06-04 23:15:05+00:00,cholera loss of life toll rises to,"['cholera', 'loss', 'of', 'life', 'toll', 'rises', 'to']","['cholera', 'loss', 'life', 'toll', 'rise']",cholera loss life toll rise,True,0.5831767,True,False,True
1665496679812943872,"@BizzyRhodes It is quite common in Africa as is the drug resistant form, because of the high incidence of HIV which affects the immune system it is contracted easily and the combination of both is usually fatal, there is currently a cholera outbreak as well because the water is contaminated",2023-06-04 23:12:06+00:00,it is quite common in africa as is the drug resistant form because of the high incidence of hiv which affects the immune system it is contracted easily and the combination of both is usually fatal there is currently a cholera outbreak as well because the water is contaminated,"['it', 'is', 'quite', 'common', 'in', 'africa', 'as', 'is', 'the', 'drug', 'resistant', 'form', 'because', 'of', 'the', 'high', 'incidence', 'of', 'hiv', 'which', 'affects', 'the', 'immune', 'system', 'it', 'is', 'contracted', 'easily', 'and', 'the', 'combination', 'of', 'both', 'is', 'usually', 'fatal', 'there', 'is', 'currently', 'a', 'cholera', 'outbreak', 'as', 'well', 'because', 'the', 'water', 'is', 'contaminated']","['quite', 'common', 'africa', 'drug', 'resistant', 'form', 'high', 'incidence', 'hiv', 'affect', 'immune', 'system', 'contracted', 'easily', 'combination', 'usually', 'fatal', 'currently', 'cholera', 'outbreak', 'well', 'water', 'contaminated']",quite common africa drug resistant form high incidence hiv affect immune system contracted easily combination usually fatal currently cholera outbreak well water contaminated,True,0.5029131,True,True,True
1665486375649419271,@elhombrepajaro @TheKavernacle @ddiiink Europeans villages were continuously wiped out by cholera cause they never realized drinking shit water is bad for you,2023-06-04 22:31:09+00:00,europeans villages were continuously wiped out by cholera cause they never realized drinking shit water is bad for you,"['europeans', 'villages', 'were', 'continuously', 'wiped', 'out', 'by', 'cholera', 'cause', 'they', 'never', 'realized', 'drinking', 'shit', 'water', 'is', 'bad', 'for', 'you']","['european', 'village', 'continuously', 'wiped', 'cholera', 'cause', 'never', 'realized', 'drinking', 'shit', 'water', 'bad']",european village continuously wiped cholera cause never realized drinking shit water bad,True,0.60635835,True,False,True
1665486350806597635,"@Azanamania @BusinessTechSA Because he can, his water doesnât contain choleraâ¦",2023-06-04 22:31:03+00:00,because he can his water doesn't contain cholera,"['because', 'he', 'can', 'his', 'water', 'does', ""n't"", 'contain', 'cholera']","['water', ""n't"", 'contain', 'cholera']",water n't contain cholera,True,0.64634764,True,False,True
1665484143927390208,Do you know the cause of the 2010 cholera outbreak in Haiti? https://t.co/IbLyzliPWN,2023-06-04 22:22:17+00:00,do you know the cause of the cholera outbreak in haiti,"['do', 'you', 'know', 'the', 'cause', 'of', 'the', 'cholera', 'outbreak', 'in', 'haiti']","['know', 'cause', 'cholera', 'outbreak', 'haiti']",know cause cholera outbreak haiti,True,0.5918294,True,False,True
1665467105163251712,@CheemsRedfield Youâll want to wash your hands after eating cholera.,2023-06-04 21:14:35+00:00,youll want to wash your hands after eating cholera,"['youll', 'want', 'to', 'wash', 'your', 'hands', 'after', 'eating', 'cholera']","['youll', 'want', 'wash', 'hand', 'eating', 'cholera']",youll want wash hand eating cholera,True,0.54032004,True,False,True
1665465287645200384,"""During a cholera outbreak, remember these safety precautions:

1. Wash hands thoroughly
2. Use clean water sources
3. Practice food hygiene
4. Maintain personal cleanliness
5. Avoid street foods",2023-06-04 21:07:22+00:00,during a cholera outbreak remember these safety precautions wash hands thoroughly use clean water sources practice food hygiene maintain personal cleanliness avoid street foods,"['during', 'a', 'cholera', 'outbreak', 'remember', 'these', 'safety', 'precautions', 'wash', 'hands', 'thoroughly', 'use', 'clean', 'water', 'sources', 'practice', 'food', 'hygiene', 'maintain', 'personal', 'cleanliness', 'avoid', 'street', 'foods']","['cholera', 'outbreak', 'remember', 'safety', 'precaution', 'wash', 'hand', 'thoroughly', 'use', 'clean', 'water', 'source', 'practice', 'food', 'hygiene', 'maintain', 'personal', 'cleanliness', 'avoid', 'street', 'food']",cholera outbreak remember safety precaution wash hand thoroughly use clean water source practice food hygiene maintain personal cleanliness avoid street food,True,0.6255245,True,False,True
1665460087484305412,@CheemsRedfield Eat up all your cholera or you won't get any.. https://t.co/ahM82JsiOV,2023-06-04 20:46:42+00:00,eat up all your cholera or you won't get any,"['eat', 'up', 'all', 'your', 'cholera', 'or', 'you', 'wo', ""n't"", 'get', 'any']","['eat', 'cholera', 'wo', ""n't"", 'get']",eat cholera wo n't get,True,0.59166354,True,False,True
1665458335972294657,@CheemsRedfield That sounds delicious. I want to eat that cholera too. ð,2023-06-04 20:39:44+00:00,that sounds delicious i want to eat that cholera too,"['that', 'sounds', 'delicious', 'i', 'want', 'to', 'eat', 'that', 'cholera', 'too']","['sound', 'delicious', 'want', 'eat', 'cholera']",sound delicious want eat cholera,True,0.5344284,True,False,True
1665454360581603329,"@haatut1 He visited Zimbabwe, which is experiencing a cholera outbreak.
https://t.co/PzkIkwCx5O",2023-06-04 20:23:56+00:00,he visited zimbabwe which is experiencing a cholera outbreak,"['he', 'visited', 'zimbabwe', 'which', 'is', 'experiencing', 'a', 'cholera', 'outbreak']","['visited', 'zimbabwe', 'experiencing', 'cholera', 'outbreak']",visited zimbabwe experiencing cholera outbreak,True,0.5413774,True,False,True
1665448785097490434,Does it really take this long to determine of cholera ? It's not a new illness and whilst this goes on people continue to die.,2023-06-04 20:01:47+00:00,does it really take this long to determine of cholera it's not a new illness and whilst this goes on people continue to die,"['does', 'it', 'really', 'take', 'this', 'long', 'to', 'determine', 'of', 'cholera', 'it', ""'s"", 'not', 'a', 'new', 'illness', 'and', 'whilst', 'this', 'goes', 'on', 'people', 'continue', 'to', 'die']","['really', 'take', 'long', 'determine', 'cholera', ""'s"", 'new', 'illness', 'whilst', 'go', 'people', 'continue', 'die']",really take long determine cholera 's new illness whilst go people continue die,True,0.5957273,True,False,True
1665448144123863042,@loviesmodise @AfricaFactsZone @ramalokot Mxm gonale cholera...ð¤¬,2023-06-04 19:59:14+00:00,mxm gonale cholera,"['mxm', 'gonale', 'cholera']","['mxm', 'gonale', 'cholera']",mxm gonale cholera,True,0.50232095,True,False,True
1665443655648178176,@Slowburn_22 With the cholera outbreak I advise people to stay away from street food for now until things settle down.,2023-06-04 19:41:24+00:00,with the cholera outbreak i advise people to stay away from street food for now until things settle down,"['with', 'the', 'cholera', 'outbreak', 'i', 'advise', 'people', 'to', 'stay', 'away', 'from', 'street', 'food', 'for', 'now', 'until', 'things', 'settle', 'down']","['cholera', 'outbreak', 'advise', 'people', 'stay', 'away', 'street', 'food', 'thing', 'settle']",cholera outbreak advise people stay away street food thing settle,True,0.5269711,True,False,True
1665436194279411713,Cholera disease in South Africa. 2 cases initially reported on 5.2.2023. https://t.co/Cwir5lOfY6,2023-06-04 19:11:45+00:00,cholera disease in south africa cases initially reported on,"['cholera', 'disease', 'in', 'south', 'africa', 'cases', 'initially', 'reported', 'on']","['cholera', 'disease', 'south', 'africa', 'case', 'initially', 'reported']",cholera disease south africa case initially reported,True,0.5957302,True,False,True
1665434475105230851,"Cholera is an indication of where SA is as a country, we are a fully fledged 3rd world country thanks to ANC.....at one stage we were referred to as a middle income country.",2023-06-04 19:04:55+00:00,cholera is an indication of where sa is as a country we are a fully fledged rd world country thanks to ancat one stage we were referred to as a middle income country,"['cholera', 'is', 'an', 'indication', 'of', 'where', 'sa', 'is', 'as', 'a', 'country', 'we', 'are', 'a', 'fully', 'fledged', 'rd', 'world', 'country', 'thanks', 'to', 'ancat', 'one', 'stage', 'we', 'were', 'referred', 'to', 'as', 'a', 'middle', 'income', 'country']","['cholera', 'indication', 'sa', 'country', 'fully', 'fledged', 'rd', 'world', 'country', 'thanks', 'ancat', 'one', 'stage', 'referred', 'middle', 'income', 'country']",cholera indication sa country fully fledged rd world country thanks ancat one stage referred middle income country,True,0.51170415,True,False,True
1665430357087494144,"While the source of cholera in Hammanskraal remains unknown, residents in the area have been asked not to drink tap water as it's not safe for human consumption. ActionSA leader Herman Mashaba says the DA and ANC in Tshwane must account for the outbreak.

https://t.co/Y3Y064OHMD https://t.co/Qv1E5JpoId",2023-06-04 18:48:33+00:00,while the source of cholera in hammanskraal remains unknown residents in the area have been asked not to drink tap water as it's not safe for human consumption actionsa leader herman mashaba says the da and anc in tshwane must account for the outbreak,"['while', 'the', 'source', 'of', 'cholera', 'in', 'hammanskraal', 'remains', 'unknown', 'residents', 'in', 'the', 'area', 'have', 'been', 'asked', 'not', 'to', 'drink', 'tap', 'water', 'as', 'it', ""'s"", 'not', 'safe', 'for', 'human', 'consumption', 'actionsa', 'leader', 'herman', 'mashaba', 'says', 'the', 'da', 'and', 'anc', 'in', 'tshwane', 'must', 'account', 'for', 'the', 'outbreak']","['source', 'cholera', 'hammanskraal', 'remains', 'unknown', 'resident', 'area', 'asked', 'drink', 'tap', 'water', ""'s"", 'safe', 'human', 'consumption', 'actionsa', 'leader', 'herman', 'mashaba', 'say', 'da', 'anc', 'tshwane', 'must', 'account', 'outbreak']",source cholera hammanskraal remains unknown resident area asked drink tap water 's safe human consumption actionsa leader herman mashaba say da anc tshwane must account outbreak,True,0.5194511,True,False,True
1665430226912833541,"Dr. Sharif Yahaya Musa is a district-level public health specialist in Nigeria.

Ahead of Teach to Reach 8, he shared his experience in response to the question: Have you used Oral Cholera Vaccine (OCV) during a cholera outbreak?

âYes, in my setting, the biggest challenge is inadequate OCV where only few LGAs got the vaccines and they got only one dose instead of two due to shortage of it in the country.

We reported to the national regarding the issue and they responded by saying that the issue is a global shortage.

The strategy used was to vaccinate children 1-5 years in two doses.

The challenge for integrating cholera treatment was inadequate drugs and consumables.

Due to the shortage, we were unable to do the second dose.

There was support by some organizations like UNICEF in water hygiene and sanitation project, but it was not enough.

Regarding the outbreak, it occurred in some LGAs but it was contained.

An Information Managemnet System (IMS) was inaugurated for the response and we got support from many partners, which drastically assisted in curtailing the situation. In the end, the number of deaths was negligible.â

Have you used Oral Cholera Vaccine (OCV) during a cholera outbreak? If so, share your experience in the comments.

Join Dr. Sharif Yahaya Musa and more than 15,000 health professionals who will be sharing their experience in tackling their most difficult immunization challenges at Teach to Reach. Follow this link to request your invitation https://t.co/6zdGK6pP7K",2023-06-04 18:48:02+00:00,dr sharif yahaya musa is a districtlevel public health specialist in nigeria ahead of teach to reach he shared his experience in response to the question have you used oral cholera vaccine ocv during a cholera outbreak yes in my setting the biggest challenge is inadequate ocv where only few lgas got the vaccines and they got only one dose instead of two due to shortage of it in the country we reported to the national regarding the issue and they responded by saying that the issue is a global shortage the strategy used was to vaccinate children years in two doses the challenge for integrating cholera treatment was inadequate drugs and consumables due to the shortage we were unable to do the second dose there was support by some organizations like unicef in water hygiene and sanitation project but it was not enough regarding the outbreak it occurred in some lgas but it was contained an information managemnet system ims was inaugurated for the response and we got support from many partners which drastically assisted in curtailing the situation in the end the number of deaths was negligible have you used oral cholera vaccine ocv during a cholera outbreak if so share your experience in the comments join dr sharif yahaya musa and more than health professionals who will be sharing their experience in tackling their most difficult immunization challenges at teach to reach follow this link to request your invitation,"['dr', 'sharif', 'yahaya', 'musa', 'is', 'a', 'districtlevel', 'public', 'health', 'specialist', 'in', 'nigeria', 'ahead', 'of', 'teach', 'to', 'reach', 'he', 'shared', 'his', 'experience', 'in', 'response', 'to', 'the', 'question', 'have', 'you', 'used', 'oral', 'cholera', 'vaccine', 'ocv', 'during', 'a', 'cholera', 'outbreak', 'yes', 'in', 'my', 'setting', 'the', 'biggest', 'challenge', 'is', 'inadequate', 'ocv', 'where', 'only', 'few', 'lgas', 'got', 'the', 'vaccines', 'and', 'they', 'got', 'only', 'one', 'dose', 'instead', 'of', 'two', 'due', 'to', 'shortage', 'of', 'it', 'in', 'the', 'country', 'we', 'reported', 'to', 'the', 'national', 'regarding', 'the', 'issue', 'and', 'they', 'responded', 'by', 'saying', 'that', 'the', 'issue', 'is', 'a', 'global', 'shortage', 'the', 'strategy', 'used', 'was', 'to', 'vaccinate', 'children', 'years', 'in', 'two', 'doses', 'the', 'challenge', 'for', 'integrating', 'cholera', 'treatment', 'was', 'inadequate', 'drugs', 'and', 'consumables', 'due', 'to', 'the', 'shortage', 'we', 'were', 'unable', 'to', 'do', 'the', 'second', 'dose', 'there', 'was', 'support', 'by', 'some', 'organizations', 'like', 'unicef', 'in', 'water', 'hygiene', 'and', 'sanitation', 'project', 'but', 'it', 'was', 'not', 'enough', 'regarding', 'the', 'outbreak', 'it', 'occurred', 'in', 'some', 'lgas', 'but', 'it', 'was', 'contained', 'an', 'information', 'managemnet', 'system', 'ims', 'was', 'inaugurated', 'for', 'the', 'response', 'and', 'we', 'got', 'support', 'from', 'many', 'partners', 'which', 'drastically', 'assisted', 'in', 'curtailing', 'the', 'situation', 'in', 'the', 'end', 'the', 'number', 'of', 'deaths', 'was', 'negligible', 'have', 'you', 'used', 'oral', 'cholera', 'vaccine', 'ocv', 'during', 'a', 'cholera', 'outbreak', 'if', 'so', 'share', 'your', 'experience', 'in', 'the', 'comments', 'join', 'dr', 'sharif', 'yahaya', 'musa', 'and', 'more', 'than', 'health', 'professionals', 'who', 'will', 'be', 'sharing', 'their', 'experience', 'in', 'tackling', 'their', 'most', 'difficult', 'immunization', 'challenges', 'at', 'teach', 'to', 'reach', 'follow', 'this', 'link', 'to', 'request', 'your', 'invitation']","['dr', 'sharif', 'yahaya', 'musa', 'districtlevel', 'public', 'health', 'specialist', 'nigeria', 'ahead', 'teach', 'reach', 'shared', 'experience', 'response', 'question', 'used', 'oral', 'cholera', 'vaccine', 'ocv', 'cholera', 'outbreak', 'yes', 'setting', 'biggest', 'challenge', 'inadequate', 'ocv', 'lgas', 'got', 'vaccine', 'got', 'one', 'dose', 'instead', 'two', 'due', 'shortage', 'country', 'reported', 'national', 'regarding', 'issue', 'responded', 'saying', 'issue', 'global', 'shortage', 'strategy', 'used', 'vaccinate', 'child', 'year', 'two', 'dos', 'challenge', 'integrating', 'cholera', 'treatment', 'inadequate', 'drug', 'consumables', 'due', 'shortage', 'unable', 'second', 'dose', 'support', 'organization', 'like', 'unicef', 'water', 'hygiene', 'sanitation', 'project', 'enough', 'regarding', 'outbreak', 'occurred', 'lgas', 'contained', 'information', 'managemnet', 'system', 'ims', 'inaugurated', 'response', 'got', 'support', 'many', 'partner', 'drastically', 'assisted', 'curtailing', 'situation', 'end', 'number', 'death', 'negligible', 'used', 'oral', 'cholera', 'vaccine', 'ocv', 'cholera', 'outbreak', 'share', 'experience', 'comment', 'join', 'dr', 'sharif', 'yahaya', 'musa', 'health', 'professional', 'sharing', 'experience', 'tackling', 'difficult', 'immunization', 'challenge', 'teach', 'reach', 'follow', 'link', 'request', 'invitation']",dr sharif yahaya musa districtlevel public health specialist nigeria ahead teach reach shared experience response question used oral cholera vaccine ocv cholera outbreak yes setting biggest challenge inadequate ocv lgas got vaccine got one dose instead two due shortage country reported national regarding issue responded saying issue global shortage strategy used vaccinate child year two dos challenge integrating cholera treatment inadequate drug consumables due shortage unable second dose support organization like unicef water hygiene sanitation project enough regarding outbreak occurred lgas contained information managemnet system ims inaugurated response got support many partner drastically assisted curtailing situation end number death negligible used oral cholera vaccine ocv cholera outbreak share experience comment join dr sharif yahaya musa health professional sharing experience tackling difficult immunization challenge teach reach follow link request invitation,True,0.3295546,False,True,False
1665427779326754818,@Asequential @MbalulaFikile @MYANC Free electricity with lots of loadshedding and water thatâs invested with cholera because they canât provide proper service,2023-06-04 18:38:19+00:00,free electricity with lots of loadshedding and water thats invested with cholera because they cant provide proper service,"['free', 'electricity', 'with', 'lots', 'of', 'loadshedding', 'and', 'water', 'thats', 'invested', 'with', 'cholera', 'because', 'they', 'cant', 'provide', 'proper', 'service']","['free', 'electricity', 'lot', 'loadshedding', 'water', 'thats', 'invested', 'cholera', 'cant', 'provide', 'proper', 'service']",free electricity lot loadshedding water thats invested cholera cant provide proper service,True,0.53395176,True,False,True
1665418649031589889,wtf cholera campaign ððð,2023-06-04 18:02:02+00:00,wtf cholera campaign,"['wtf', 'cholera', 'campaign']","['wtf', 'cholera', 'campaign']",wtf cholera campaign,True,0.5796515,True,False,True
1665415294985043969,@cirian75 @GoldingBF Golden age of Cholera,2023-06-04 17:48:42+00:00,golden age of cholera,"['golden', 'age', 'of', 'cholera']","['golden', 'age', 'cholera']",golden age cholera,True,0.57672995,True,False,True
1665413244457189376,"Health body urges departments to control cholera: âWhilst the OHSC acknowledges the enormous strain put by the outbreak of cholera on the health system and its resources, it is expected that the provision of quality health remains of the highestâ¦ https://t.co/clkKnZu7dj",2023-06-04 17:40:34+00:00,health body urges departments to control cholera whilst the ohsc acknowledges the enormous strain put by the outbreak of cholera on the health system and its resources it is expected that the provision of quality health remains of the highest,"['health', 'body', 'urges', 'departments', 'to', 'control', 'cholera', 'whilst', 'the', 'ohsc', 'acknowledges', 'the', 'enormous', 'strain', 'put', 'by', 'the', 'outbreak', 'of', 'cholera', 'on', 'the', 'health', 'system', 'and', 'its', 'resources', 'it', 'is', 'expected', 'that', 'the', 'provision', 'of', 'quality', 'health', 'remains', 'of', 'the', 'highest']","['health', 'body', 'urge', 'department', 'control', 'cholera', 'whilst', 'ohsc', 'acknowledges', 'enormous', 'strain', 'put', 'outbreak', 'cholera', 'health', 'system', 'resource', 'expected', 'provision', 'quality', 'health', 'remains', 'highest']",health body urge department control cholera whilst ohsc acknowledges enormous strain put outbreak cholera health system resource expected provision quality health remains highest,True,0.52814615,True,False,True
1665409013683462144,"@EPICGOPFAIL @VFaibyshev Mmmm, cholera water! ð¤£",2023-06-04 17:23:45+00:00,mmmm cholera water,"['mmmm', 'cholera', 'water']","['mmmm', 'cholera', 'water']",mmmm cholera water,True,0.60195565,True,False,True
1665400596415823873,Ah. What kind of campaign against cholera is this? I don't really know what to make of it. They need prayers. ð­ð­ð­ð­ https://t.co/6W0QRUdD7I,2023-06-04 16:50:18+00:00,ah what kind of campaign against cholera is this i don't really know what to make of it they need prayers,"['ah', 'what', 'kind', 'of', 'campaign', 'against', 'cholera', 'is', 'this', 'i', 'do', ""n't"", 'really', 'know', 'what', 'to', 'make', 'of', 'it', 'they', 'need', 'prayers']","['ah', 'kind', 'campaign', 'cholera', ""n't"", 'really', 'know', 'make', 'need', 'prayer']",ah kind campaign cholera n't really know make need prayer,True,0.52854335,True,False,True
1665398701769064451,@BraTokolloZA_ Add cholera deaths to the mix,2023-06-04 16:42:46+00:00,add cholera deaths to the mix,"['add', 'cholera', 'deaths', 'to', 'the', 'mix']","['add', 'cholera', 'death', 'mix']",add cholera death mix,True,0.5467203,True,False,True
1665392493158957056,Cholera has been breeding this side.,2023-06-04 16:18:06+00:00,cholera has been breeding this side,"['cholera', 'has', 'been', 'breeding', 'this', 'side']","['cholera', 'breeding', 'side']",cholera breeding side,True,0.5740714,True,False,True
1665391427600228353,"218,000 suspected cholera cases in Yemen, 78 died: WHO - https://t.co/F5QZfTGXUi https://t.co/1F3HlW7Ryv",2023-06-04 16:13:52+00:00,suspected cholera cases in yemen died who,"['suspected', 'cholera', 'cases', 'in', 'yemen', 'died', 'who']","['suspected', 'cholera', 'case', 'yemen', 'died']",suspected cholera case yemen died,True,0.5025743,True,False,True
1665378509169065985,@GovernmentZA Teach your people that shitting in rivers spreads ecoli and cholera. And filth breeds diseases Education is needed. https://t.co/XOrc6zof2t,2023-06-04 15:22:32+00:00,teach your people that shitting in rivers spreads ecoli and cholera and filth breeds diseases education is needed,"['teach', 'your', 'people', 'that', 'shitting', 'in', 'rivers', 'spreads', 'ecoli', 'and', 'cholera', 'and', 'filth', 'breeds', 'diseases', 'education', 'is', 'needed']","['teach', 'people', 'shitting', 'river', 'spread', 'ecoli', 'cholera', 'filth', 'breed', 'disease', 'education', 'needed']",teach people shitting river spread ecoli cholera filth breed disease education needed,True,0.52898073,True,False,True
1665376119174885377,26 people have died of cholera in South Africa. https://t.co/yLi4pVQzoA,2023-06-04 15:13:02+00:00,people have died of cholera in south africa,"['people', 'have', 'died', 'of', 'cholera', 'in', 'south', 'africa']","['people', 'died', 'cholera', 'south', 'africa']",people died cholera south africa,True,0.52304924,True,False,True
1665375406667575296,"@TRyanGregory 2/ Nationwide push to immediately end transm via testing + air cleaning programs almost certainly cheaper in long run than cost of endless infections &amp; a sick &amp; disabled pop. 

Like ending cholera epidemics.

Unfortunately todayâs politicians wonât think past next election.",2023-06-04 15:10:12+00:00,nationwide push to immediately end transm via testing air cleaning programs almost certainly cheaper in long run than cost of endless infections amp a sick amp disabled pop like ending cholera epidemics unfortunately todays politicians wont think past next election,"['nationwide', 'push', 'to', 'immediately', 'end', 'transm', 'via', 'testing', 'air', 'cleaning', 'programs', 'almost', 'certainly', 'cheaper', 'in', 'long', 'run', 'than', 'cost', 'of', 'endless', 'infections', 'amp', 'a', 'sick', 'amp', 'disabled', 'pop', 'like', 'ending', 'cholera', 'epidemics', 'unfortunately', 'todays', 'politicians', 'wont', 'think', 'past', 'next', 'election']","['nationwide', 'push', 'immediately', 'end', 'transm', 'via', 'testing', 'air', 'cleaning', 'program', 'almost', 'certainly', 'cheaper', 'long', 'run', 'cost', 'endless', 'infection', 'amp', 'sick', 'amp', 'disabled', 'pop', 'like', 'ending', 'cholera', 'epidemic', 'unfortunately', 'today', 'politician', 'wont', 'think', 'past', 'next', 'election']",nationwide push immediately end transm via testing air cleaning program almost certainly cheaper long run cost endless infection amp sick amp disabled pop like ending cholera epidemic unfortunately today politician wont think past next election,True,0.21917097,False,True,False
1665374448973692930,Serious question ð Does 4% alchohol kill cholera?,2023-06-04 15:06:24+00:00,serious question does alchohol kill cholera,"['serious', 'question', 'does', 'alchohol', 'kill', 'cholera']","['serious', 'question', 'alchohol', 'kill', 'cholera']",serious question alchohol kill cholera,True,0.58489513,True,False,True
1665372364597522434,Cholera polls better.,2023-06-04 14:58:07+00:00,cholera polls better,"['cholera', 'polls', 'better']","['cholera', 'poll', 'better']",cholera poll better,True,0.557436,True,False,True
1665361536951414784,@BorisJohnson Sorry. I am afraid coming Cholera epidemic. Cambridge.,2023-06-04 14:15:05+00:00,sorry i am afraid coming cholera epidemic cambridge,"['sorry', 'i', 'am', 'afraid', 'coming', 'cholera', 'epidemic', 'cambridge']","['sorry', 'afraid', 'coming', 'cholera', 'epidemic', 'cambridge']",sorry afraid coming cholera epidemic cambridge,True,0.555712,True,False,True
1665361528176930819,@Kaloo5 Please donât give Lewis cholera ð¥¹,2023-06-04 14:15:03+00:00,please don't give lewis cholera,"['please', 'do', ""n't"", 'give', 'lewis', 'cholera']","['please', ""n't"", 'give', 'lewis', 'cholera']",please n't give lewis cholera,True,0.50366247,True,False,True
1665353707859369984,Cholera  breakout is blamed on Municipalities.    Water tendering  is a temptation  when water we had before during apartheid  is about to be reconnected.  Tenders sabotage  water service  delivery everywhere  because their tenders is coming  to an end. That is why Slow pace .,2023-06-04 13:43:59+00:00,cholera breakout is blamed on municipalities water tendering is a temptation when water we had before during apartheid is about to be reconnected tenders sabotage water service delivery everywhere because their tenders is coming to an end that is why slow pace,"['cholera', 'breakout', 'is', 'blamed', 'on', 'municipalities', 'water', 'tendering', 'is', 'a', 'temptation', 'when', 'water', 'we', 'had', 'before', 'during', 'apartheid', 'is', 'about', 'to', 'be', 'reconnected', 'tenders', 'sabotage', 'water', 'service', 'delivery', 'everywhere', 'because', 'their', 'tenders', 'is', 'coming', 'to', 'an', 'end', 'that', 'is', 'why', 'slow', 'pace']","['cholera', 'breakout', 'blamed', 'municipality', 'water', 'tendering', 'temptation', 'water', 'apartheid', 'reconnected', 'tender', 'sabotage', 'water', 'service', 'delivery', 'everywhere', 'tender', 'coming', 'end', 'slow', 'pace']",cholera breakout blamed municipality water tendering temptation water apartheid reconnected tender sabotage water service delivery everywhere tender coming end slow pace,True,0.5077769,True,False,True
1665353379214680072,@SABreakingNews Yet no statement to support families of Cholera victims,2023-06-04 13:42:41+00:00,yet no statement to support families of cholera victims,"['yet', 'no', 'statement', 'to', 'support', 'families', 'of', 'cholera', 'victims']","['yet', 'statement', 'support', 'family', 'cholera', 'victim']",yet statement support family cholera victim,True,0.5325744,True,False,True
1665352955594145795,@PresidencyZA @CyrilRamaphosa Cholera is caused by CORRUPTION!,2023-06-04 13:41:00+00:00,cholera is caused by corruption,"['cholera', 'is', 'caused', 'by', 'corruption']","['cholera', 'caused', 'corruption']",cholera caused corruption,True,0.6232975,True,False,True
1665350423740293121,"@HealthhiveNg Some measures could be, Vector control, Early diagnosis, and prompt treatment, also, anti-malaria /cholera drug distribution to highly affected areas which can be monitored through past medical data from these areas. These data can be gotten from the likes of @ImmunifyLife.",2023-06-04 13:30:56+00:00,some measures could be vector control early diagnosis and prompt treatment also antimalaria cholera drug distribution to highly affected areas which can be monitored through past medical data from these areas these data can be gotten from the likes of,"['some', 'measures', 'could', 'be', 'vector', 'control', 'early', 'diagnosis', 'and', 'prompt', 'treatment', 'also', 'antimalaria', 'cholera', 'drug', 'distribution', 'to', 'highly', 'affected', 'areas', 'which', 'can', 'be', 'monitored', 'through', 'past', 'medical', 'data', 'from', 'these', 'areas', 'these', 'data', 'can', 'be', 'gotten', 'from', 'the', 'likes', 'of']","['measure', 'could', 'vector', 'control', 'early', 'diagnosis', 'prompt', 'treatment', 'also', 'antimalaria', 'cholera', 'drug', 'distribution', 'highly', 'affected', 'area', 'monitored', 'past', 'medical', 'data', 'area', 'data', 'gotten', 'like']",measure could vector control early diagnosis prompt treatment also antimalaria cholera drug distribution highly affected area monitored past medical data area data gotten like,True,0.47302753,False,True,False
1665347749175496704,"It's an industrial waste, what did you expect? It has always been as brilliant as adding cholera to the water. https://t.co/lkhp862Gpb",2023-06-04 13:20:18+00:00,it's an industrial waste what did you expect it has always been as brilliant as adding cholera to the water,"['it', ""'s"", 'an', 'industrial', 'waste', 'what', 'did', 'you', 'expect', 'it', 'has', 'always', 'been', 'as', 'brilliant', 'as', 'adding', 'cholera', 'to', 'the', 'water']","[""'s"", 'industrial', 'waste', 'expect', 'always', 'brilliant', 'adding', 'cholera', 'water']",'s industrial waste expect always brilliant adding cholera water,True,0.53982604,True,False,True
